Element ID,Key
1955532,KitchenEquipmentHood
1899406,DiningFurnitureDining_set
1955399,KitchenEquipmentRange
1903477,KitchenFixturesSink
1198685,BedroomDoorSmall
1198579,BedroomDoorSmall
1198646,BedroomDoorSmall
1198736,BedroomDoorSmall
1199265,BedroomDoorLarge
1199528,InteriorTrim
1199851,InteriorTrim
1199970,InteriorTrim
1200019,InteriorTrim
1200097,InteriorTrim
1200179,InteriorTrim
1200223,InteriorTrim
1200274,InteriorTrim
1200311,InteriorTrim
1200348,InteriorTrim
1200414,InteriorTrim
1200485,InteriorTrim
1200643,InteriorTrim
1200706,InteriorTrim
1199446,InteriorTrim
1199760,InteriorTrim
1199446,GeneralTrimThreshold
1199760,LivingTrimThreshold
1199528,GeneralWindowBlinds
1199970,GeneralWindowBlinds
1200179,GeneralWindowBlinds
1200223,GeneralWindowBlinds
1200348,GeneralWindowBlinds
1200414,GeneralWindowBlinds
1200485,GeneralWindowBlinds
1200643,GeneralWindowBlinds
1200706,GeneralWindowBlinds
1200097,LivingWindowBlinds
1200097,LivingWindowBlinds
1200274,LivingWindowBlinds
1200274,LivingWindowBlinds
1200311,LivingWindowBlinds
1200311,LivingWindowBlinds
1199851,BedroomWindowBlinds
1199851,BedroomWindowBlinds
1200019,BedroomWindowBlinds
1200019,BedroomWindowBlinds
1203318,LivingCeilingMaterial
1203269,BedroomCeilingMaterial
